Airline,Flight_Distance,Origin_Airport,Destination_Airport,Scheduled_Departure_Time,Day_of_Week,Month,Airplane_Type,Weather_Score,Previous_Flight_Delay_Minutes,Airline_Rating,Passenger_Load,Flight_Cancelled
1,467,0,0,15,6,10,3,0.657527,16.0,3.829965,0.504911,0
1,644,4,0,7,1,10,1,0.144626,29.0,4.277331,0.354823,0
3,457,1,0,9,1,5,1,0.397068,39.0,0.155419,0.695499,1
0,454,0,0,13,4,6,0,0.20247,40.88889,0.024335,0.206847,1
4,518,2,0,10,2,4,4,0.282093,31.0,1.985778,0.51034,0
0,359,0,0,1,6,7,0,0.188299,15.11111,0.381242,0.562643,1
0,594,1,0,11,7,2,3,0.970579,59.33333,4.024909,0.823786,1
3,458,2,3,19,4,7,1,0.395058,24.66667,2.664219,0.926968,0
0,384,0,0,19,1,2,0,1.001189,14.22222,2.06337,0.746174,1
0,553,0,0,12,6,1,0,1.071172,15.11111,0.442283,0.343543,1
4,451,3,0,14,3,11,1,0.909563,34.0,3.136114,0.689611,1
3,412,3,1,11,1,5,2,0.45496,17.0,2.90086,0.251371,1
3,507,0,2,12,3,2,2,0.778897,21.0,1.701892,0.966544,1
2,605,0,0,7,5,8,2,0.153699,6.666667,2.785407,0.822362,0
0,458,0,0,15,3,12,0,0.194833,48.0,1.472569,0.485089,1
3,403,4,1,2,1,12,4,0.876901,14.66667,4.447439,0.784344,1
2,275,2,1,12,4,12,3,0.03112,24.0,0.278192,0.408656,1
2,354,0,0,11,1,8,2,0.972327,63.0,4.116869,0.07461,1
4,451,3,3,18,1,1,1,0.672134,50.0,4.900782,0.706769,1
4,369,2,1,1,5,4,2,0.419613,52.0,3.658875,0.404614,1
2,430,4,2,0,7,9,4,0.141375,1.333333,3.686735,0.93032,1
4,692,2,0,7,2,5,1,0.723231,17.0,1.089871,0.306561,1
3,623,1,2,8,1,12,2,0.563112,8.0,2.615366,0.843333,0
0,418,2,0,7,5,11,3,0.711127,4.666667,3.529702,0.680438,1
3,513,0,0,20,4,10,1,0.417922,47.33333,3.211405,0.853325,1
2,391,3,2,16,5,6,1,0.06626,66.0,1.925658,0.291882,1
2,656,3,3,8,5,3,3,0.314972,18.0,4.900592,0.461345,0
3,507,0,0,5,3,5,1,0.315021,2.666667,2.769934,0.823129,0
0,605,0,0,14,2,12,0,0.108679,0.0,2.62469,0.724296,0
4,421,0,2,22,2,1,1,0.009581,17.0,2.819378,0.359922,1
2,660,2,0,23,6,8,2,0.330758,1.0,4.166917,0.511996,0
1,456,0,3,12,7,11,3,0.727623,18.66667,3.710116,0.996098,0
0,323,0,0,20,4,6,0,0.724044,24.88889,1.652059,0.834579,1
3,482,1,3,21,6,12,3,0.239018,68.0,0.072304,0.614523,1
4,431,2,0,11,7,2,2,0.602763,6.0,0.387146,0.827911,1
0,600,0,0,12,7,4,0,0.747378,11.55556,1.453711,0.497284,0
2,437,4,3,6,5,4,3,0.52257,38.66667,4.558907,0.950064,1
4,553,3,0,22,4,9,4,0.521354,12.66667,3.205708,0.552021,0
3,431,0,1,17,7,9,4,0.369748,1.0,1.17998,0.326872,0
0,415,0,0,13,4,5,0,0.223394,2.666667,0.800546,0.096772,1
1,500,1,3,10,2,12,2,0.385484,50.0,3.315799,0.375695,1
3,553,4,0,13,2,3,0,0.345334,26.66667,3.185272,0.568638,0
1,343,0,2,16,2,1,1,0.591973,41.33333,4.778515,0.703248,1
1,592,1,0,23,1,6,3,0.85626,2.0,2.645423,0.875117,1
0,593,1,0,20,5,8,2,0.375375,42.0,1.975074,0.943961,1
4,469,0,0,1,4,1,3,0.709735,31.0,2.624964,0.102454,0
3,480,1,0,18,5,11,4,0.81183,4.666667,3.93117,0.600905,1
1,235,0,0,15,7,1,1,0.211752,72.66667,2.701819,0.66659,1
0,680,0,1,21,4,11,0,0.90165,25.0,1.630263,0.172064,1
0,467,0,0,9,4,7,0,0.170445,63.11111,0.846553,0.613801,1
3,608,3,2,21,6,7,1,0.901719,58.0,3.784059,0.334834,1
1,439,1,0,7,4,2,0,0.163633,12.0,0.332241,0.077417,1
0,500,0,0,20,4,3,0,0.43717,20.44444,0.886888,0.074099,1
0,552,2,0,4,3,2,1,0.605235,16.0,0.765188,0.759213,1
1,454,2,0,6,3,6,2,0.905683,24.66667,4.723378,0.615455,1
4,343,2,0,12,6,8,3,0.255701,26.0,0.450471,0.715122,1
1,487,4,1,15,1,8,1,0.763574,30.66667,3.790918,0.685278,0
3,358,4,2,4,2,1,0,0.710436,0.0,3.152128,0.134312,1
0,413,0,0,15,7,11,0,0.259709,30.22222,1.582011,0.170511,1
3,436,0,0,14,7,9,2,0.479464,11.0,3.817165,0.252484,1
0,507,0,0,8,4,11,0,0.581505,6.222222,1.00122,0.448988,1
0,435,0,0,21,5,8,0,0.404612,42.66667,1.001858,1.056573,1
4,378,0,3,22,7,9,3,0.779921,2.0,1.443529,0.673892,1
1,518,1,2,11,3,9,2,0.925934,7.0,2.98875,0.255172,1
0,565,0,0,7,2,11,0,0.816572,5.333333,2.324513,0.062982,1
4,361,2,3,12,1,12,3,0.972955,10.66667,4.619916,0.684224,1
4,501,2,2,4,2,6,0,0.050468,7.333333,3.714803,0.625318,0
3,575,0,1,13,4,3,1,0.037223,25.33333,4.730929,0.675763,0
0,510,2,2,15,2,1,0,0.893859,36.0,4.817594,0.26118,1
1,378,1,2,10,4,11,0,0.8978,7.333333,3.975525,0.516963,1
0,523,2,3,19,6,8,3,0.107121,17.0,2.239167,0.361703,0
1,499,4,1,11,3,10,4,0.357446,4.0,2.616125,0.817699,0
1,515,2,0,14,3,3,4,0.835395,33.0,4.656285,0.069397,1
0,503,0,0,23,4,7,0,0.228541,13.33333,1.87502,0.309872,0
0,298,0,0,11,5,10,0,0.367428,3.555556,2.051735,0.678323,1
1,482,3,1,8,3,6,4,0.680996,4.0,0.58057,0.205224,1
0,595,2,2,0,5,3,1,0.981899,11.0,0.969507,0.672713,1
0,643,0,0,2,4,6,0,0.897139,36.44444,0.860271,0.153869,1
2,599,3,0,11,6,12,3,0.777318,0.0,0.941203,0.022812,1
4,502,3,0,19,4,3,1,0.342663,5.333333,4.732325,0.863495,0
3,569,4,0,12,6,9,1,0.661343,5.0,1.084453,0.333444,1
1,554,3,0,22,7,1,4,0.113088,94.0,2.985919,0.156849,1
2,476,1,0,5,3,8,2,0.992267,36.0,0.427269,0.172709,1
3,614,1,3,9,5,5,1,0.480584,7.0,0.974809,0.885895,1
3,435,2,3,9,4,4,2,0.638808,6.0,1.237076,0.654431,0
1,489,2,2,15,7,1,0,0.876172,38.66667,4.914467,0.956346,1
0,590,2,0,0,3,9,3,0.000965,4.0,4.185319,0.80004,0
2,366,3,0,3,6,5,3,0.359159,9.0,4.58131,0.499821,1
3,402,4,0,5,4,11,4,0.339591,1.333333,4.781043,0.820805,1
1,544,2,3,18,7,9,0,0.145063,35.0,2.467865,0.412653,0
0,723,0,3,1,7,10,3,0.858184,28.0,1.638447,0.827,1
4,578,0,2,9,2,7,4,0.019989,48.0,0.378646,0.678439,1
0,656,3,2,3,6,8,1,0.055725,16.0,1.59819,0.329716,0
2,528,4,1,0,2,1,3,0.918342,33.0,1.77523,0.630712,1
3,438,4,0,14,3,4,0,0.122868,51.0,0.184494,0.506788,1
0,493,0,0,9,4,10,0,0.720927,18.66667,2.206512,0.519236,0
0,473,3,0,17,7,10,3,0.61965,6.0,4.239284,0.990246,0
4,403,3,2,15,3,4,3,0.86973,7.0,1.257505,0.504398,1
0,479,4,3,12,1,12,2,0.572654,10.0,4.012795,0.031986,0
4,344,3,0,14,6,9,0,0.434011,37.33333,3.981059,0.626468,1
2,467,4,1,1,3,3,0,0.974381,14.0,1.675064,0.728011,1
3,490,1,0,19,3,12,3,0.228815,6.666667,3.48534,0.885184,0
2,482,4,3,3,7,10,1,0.262718,49.0,1.449289,0.632685,1
1,668,3,3,0,2,10,3,0.08477,0.0,0.551381,0.019457,1
0,520,3,3,6,6,1,2,0.975317,27.0,2.523989,0.119744,1
0,676,0,0,22,2,11,0,0.80636,55.11111,1.095818,0.181395,1
0,362,0,0,10,4,5,0,0.112097,13.33333,0.345382,0.237669,1
0,587,4,1,9,3,7,1,0.704314,6.0,2.452767,0.799777,0
0,521,0,0,0,6,12,0,0.504136,17.77778,2.573439,0.34848,0
1,490,3,3,10,3,4,0,0.96755,37.0,3.656966,0.312362,1
0,367,0,0,23,4,9,0,0.377388,18.66667,1.847181,0.850036,1
4,534,2,1,9,5,6,1,0.710286,0.0,3.787754,0.412437,0
1,727,4,0,13,4,6,0,0.627434,2.0,3.723169,0.06464,0
0,544,0,0,13,2,3,0,0.11205,33.77778,0.249754,0.658267,1
0,495,0,0,6,2,10,0,0.985217,13.33333,2.311727,0.146326,1
4,514,4,1,22,3,10,4,0.139613,30.66667,4.350689,0.571664,0
0,558,2,3,10,2,5,3,0.663589,31.0,1.372897,0.779638,0
0,656,0,0,21,6,10,0,0.875548,23.11111,1.381859,1.045676,1
2,463,4,0,3,4,6,1,0.630928,69.0,3.07503,0.067053,1
0,518,0,0,23,3,4,0,0.197114,0.0,0.529863,0.341962,1
0,500,0,0,1,4,3,0,1.075179,4.444444,0.634908,0.734022,1
0,454,0,0,6,4,5,0,0.336818,25.77778,0.058126,0.354885,1
1,519,1,0,18,3,7,0,0.627865,2.0,4.319759,0.451026,0
1,653,1,0,13,7,11,3,0.797178,31.0,0.124525,0.020091,1
0,536,0,0,6,7,2,0,0.704011,56.0,0.195616,0.99369,1
4,540,4,1,11,2,1,4,0.259054,17.33333,4.10703,0.97686,0
0,499,2,2,2,1,5,2,0.836639,44.66667,4.624914,0.830533,1
3,543,1,0,14,7,5,0,0.16322,3.0,3.014078,0.031776,1
2,538,4,3,4,1,12,2,0.022282,18.0,0.897834,0.651854,1
0,408,0,0,7,1,12,0,1.008149,14.22222,1.395402,0.557617,1
0,493,4,1,13,2,6,3,0.575389,8.0,3.851706,0.937895,0
2,498,3,3,3,5,3,4,0.069641,0.0,3.592081,0.902139,0
0,395,3,0,6,4,1,0,0.579729,44.0,3.708595,0.988046,1
3,505,3,2,6,3,4,3,0.145014,45.0,1.595869,0.861934,1
0,497,0,0,17,5,4,0,0.131386,27.55556,0.184344,0.615254,1
0,702,0,1,13,1,10,1,0.116524,4.0,0.944818,0.714901,1
0,417,0,0,7,6,2,0,0.875107,8.296296,2.388766,1.085262,1
0,600,0,0,11,2,8,0,0.855661,68.44444,1.533785,0.650381,1
3,547,3,0,9,7,6,0,0.604318,18.66667,3.639498,0.839979,0
4,603,0,2,13,2,12,4,0.209328,18.0,4.695323,0.94221,0
3,419,3,0,8,7,3,3,0.738967,48.66667,4.263773,0.570538,1
0,311,0,0,5,3,1,0,0.508045,21.33333,0.546005,0.179049,1
4,489,3,2,4,6,12,3,0.510754,27.0,0.2903,0.155563,1
0,577,0,0,0,4,11,0,0.997641,10.66667,2.312821,0.129732,1
2,467,1,0,0,5,3,2,0.457858,13.0,4.908341,0.476323,0
0,485,0,0,19,6,8,0,0.726366,30.22222,1.41836,0.540159,0
4,697,3,0,16,5,4,0,0.961751,7.333333,4.44201,0.617371,1
1,427,2,2,10,5,3,4,0.45139,24.0,1.15908,0.482873,1
2,592,4,0,11,4,11,4,0.560728,9.0,0.555194,0.973055,1
1,401,1,0,2,4,4,4,0.584415,5.0,2.499085,0.291311,1
3,615,3,0,5,7,11,0,0.240712,12.0,4.255917,0.873817,0
0,493,0,0,10,4,4,0,0.836922,6.222222,1.636634,0.112872,1
0,548,3,1,12,3,2,4,0.726637,45.33333,3.186601,0.601918,1
0,435,0,0,10,2,4,0,0.313557,8.888889,0.043647,0.729366,1
0,509,0,0,7,1,11,0,0.113338,24.0,0.993732,0.868759,1
3,516,1,0,9,4,12,4,0.998942,9.0,4.697479,0.503022,1
3,358,0,0,1,2,9,1,0.581588,8.0,0.671368,0.197226,1
0,450,0,0,23,7,4,0,0.281032,10.66667,1.815915,0.415122,0
3,526,3,0,13,4,12,0,0.283565,74.0,3.996556,0.272162,1
4,424,2,0,15,1,1,3,0.617792,14.0,3.664166,0.419106,1
4,517,1,0,16,6,1,1,0.137616,34.0,5.146424,0.529968,0
0,481,0,0,10,4,1,0,0.137281,5.333333,1.023021,0.703204,1
0,559,0,1,1,2,5,3,0.79848,0.666667,3.410967,0.845122,1
1,483,4,0,23,7,6,1,0.715846,45.0,0.968276,0.91001,1
0,738,4,0,22,7,12,4,0.309602,23.0,2.19855,0.462581,0
3,303,2,2,4,3,6,4,0.058491,21.0,2.457803,0.088671,1
0,420,4,3,15,7,6,4,0.486271,9.0,1.074138,0.797065,1
0,567,0,0,15,6,9,0,0.376186,1.185185,2.467027,0.536802,0
3,518,2,1,1,7,1,4,0.397779,12.66667,3.780989,0.546447,0
2,543,3,2,15,7,10,1,0.273969,60.0,1.618789,0.595794,1
3,481,1,0,7,6,8,4,0.38699,79.0,1.439337,0.890101,1
2,500,1,0,19,1,8,2,0.964894,6.0,3.114927,0.952146,1
0,560,0,0,13,2,12,0,0.366228,19.55556,2.266022,1.05769,0
3,535,0,3,9,5,3,4,0.335967,1.333333,2.715841,0.809464,0
3,501,4,1,22,7,5,0,0.329242,16.0,0.712473,0.889242,1
0,489,2,2,1,5,10,1,0.480289,4.0,1.246574,0.049655,0
0,374,0,1,2,5,4,3,0.843506,1.0,1.72572,0.849113,1
4,534,2,3,17,3,12,3,0.402123,101.0,3.380681,0.072265,1
3,487,4,0,20,4,1,1,0.806148,39.0,1.233217,0.746194,1
1,456,3,0,1,7,9,3,0.115012,38.0,1.169642,0.169364,0
0,498,1,1,20,4,5,1,0.894907,2.0,1.431009,0.36011,1
4,464,1,0,8,4,2,0,0.185304,79.0,2.962645,0.184184,1
3,355,3,1,1,3,12,1,0.039201,19.0,2.463151,0.443462,1
0,565,0,0,6,5,2,0,0.258354,50.66667,2.30409,0.463216,1
0,687,0,0,6,6,11,0,0.29075,0.0,1.944831,0.054071,0
0,527,0,0,13,4,7,0,0.608504,8.888889,1.667055,0.93431,1
0,649,0,0,7,6,1,3,0.715874,16.0,0.276139,0.787507,1
1,690,3,0,22,3,5,1,0.050951,43.33333,2.749994,0.847607,1
0,482,0,0,21,3,2,0,0.597706,9.777778,0.179104,0.844739,1
1,427,1,1,17,2,7,4,0.332471,22.0,1.82009,0.937484,1
0,543,1,1,5,7,9,0,0.630706,57.0,0.130562,0.576392,1
4,515,1,2,13,4,1,1,0.0437,27.0,1.084045,0.582643,1
0,596,0,0,17,5,12,0,0.134935,33.77778,0.47592,0.967399,1
2,500,3,0,16,1,2,4,0.427252,7.0,4.204925,0.349416,0
0,507,2,2,8,3,11,2,0.811339,5.0,1.730631,0.050082,1
0,403,0,0,12,6,6,0,0.771094,6.222222,0.197116,0.843587,1
0,602,2,0,15,2,8,0,0.016706,20.0,1.527401,0.254589,0
0,436,0,0,20,1,7,0,0.278472,42.66667,1.70702,0.533515,1
2,380,2,0,9,3,9,3,0.226731,13.0,3.728176,0.24044,1
3,234,2,1,9,2,2,3,0.423059,24.0,0.599326,0.827091,1
0,489,0,0,3,6,12,0,0.686716,43.55556,1.946416,1.07808,1
0,428,0,0,11,4,9,0,0.31646,7.111111,0.926398,0.061901,1
0,476,0,0,7,7,4,0,0.482514,56.88889,1.698457,0.262543,1
2,451,2,2,14,7,11,4,0.583943,91.0,3.357539,0.189562,1
0,463,0,0,20,2,3,0,0.483435,0.888889,1.983982,0.757354,0
3,417,2,1,22,3,7,2,0.143169,1.0,3.485914,0.428678,1
0,425,0,0,18,7,5,0,0.591661,1.777778,0.097171,0.513294,1
3,405,1,0,14,7,5,4,0.323994,44.0,2.597406,0.157079,1
1,480,0,2,7,4,12,0,0.864188,6.0,0.830906,0.414735,1
3,385,1,0,7,6,2,4,0.775625,38.0,4.849823,0.303228,1
0,625,3,1,18,5,6,2,0.190275,17.0,1.479173,0.611191,0
1,499,3,1,8,7,6,3,0.152636,54.0,2.300537,0.217238,1
1,346,3,0,23,2,12,2,0.347677,49.0,0.983511,0.614811,1
4,521,0,0,16,1,4,1,0.412175,96.0,0.872946,0.377745,1
2,410,4,2,7,6,5,4,0.932018,8.0,3.004648,0.346295,1
1,604,1,3,11,4,7,4,0.301621,7.0,2.665898,0.305557,0
2,438,3,0,14,6,8,4,0.867584,0.0,1.873299,0.673833,1
3,639,1,2,3,4,6,4,0.505309,15.0,0.627095,0.562418,1
0,599,0,0,5,6,5,0,0.985624,16.0,1.839898,0.958187,1
2,509,0,1,4,2,3,3,0.708389,53.0,2.288308,0.04012,1
1,568,1,0,22,1,7,4,0.518797,5.0,3.36286,0.182023,0
2,501,4,3,12,7,8,1,0.840304,48.0,2.153554,0.343356,1
1,508,4,1,14,5,3,3,0.254425,5.0,0.831045,0.179655,1
2,623,0,1,16,2,5,4,0.907351,2.0,3.891249,0.083511,1
1,577,3,0,21,1,11,0,0.636776,54.0,1.61972,0.445338,1
1,632,2,1,21,7,10,3,0.98219,1.333333,2.751329,0.751571,1
0,600,0,0,4,1,10,0,0.962014,44.44444,0.047929,0.448568,1
0,655,0,0,18,3,12,4,0.772021,58.0,1.620318,0.478045,1
1,622,1,2,6,1,4,2,0.273902,2.0,3.953212,0.75547,0
0,464,1,3,2,2,12,1,0.973741,9.0,4.563557,0.352708,1
0,453,0,0,12,5,4,0,0.842988,34.66667,1.479319,0.882862,1
0,457,1,0,13,7,12,0,0.605217,49.0,1.088058,0.967376,1
3,578,3,0,15,5,8,4,0.921799,13.0,1.100001,0.880481,1
0,634,0,2,12,7,3,1,0.162182,5.0,3.219358,0.453595,0
4,605,3,3,1,3,5,4,0.139016,31.0,2.233809,0.579518,0
3,357,1,3,13,2,11,0,0.563713,36.0,0.886321,0.716426,1
2,428,0,2,19,1,5,4,0.056714,21.0,3.936985,0.3493,1
2,568,1,0,6,3,2,0,0.663987,4.0,1.001215,0.799238,1
0,622,0,0,4,6,9,0,0.240741,55.0,1.808204,0.436917,1
0,530,1,0,13,4,4,3,0.119027,31.0,0.507147,0.846842,1
0,652,0,0,8,6,9,0,0.509496,54.22222,1.95343,0.286576,1
4,310,3,0,9,2,9,2,0.46595,81.0,1.37639,0.011378,1
1,479,1,0,6,3,2,3,0.170485,49.0,1.164335,0.632688,1
4,641,0,1,13,5,9,0,0.041535,95.0,1.716791,0.451889,1
1,533,2,0,13,3,9,2,0.414056,92.0,4.570653,0.059823,1
0,419,0,0,1,4,2,0,0.859526,24.88889,1.295046,0.548564,1
0,578,0,0,16,2,11,0,0.9742,34.66667,0.394712,0.189641,1
3,513,2,2,19,3,6,3,0.097548,24.0,4.072404,0.629749,1
4,453,1,2,3,7,9,2,0.524675,29.0,1.042266,0.445046,1
3,342,0,2,12,6,4,4,0.263403,0.0,2.062381,0.171125,1
3,569,1,0,17,1,2,2,0.374634,13.0,3.040379,0.411939,1
0,391,0,0,2,6,7,0,1.033442,2.666667,1.461107,0.261797,1
4,714,3,1,18,2,9,4,0.352075,10.0,0.545161,0.653097,1
0,321,0,0,4,3,6,0,0.465346,1.777778,2.092011,0.332036,1
1,505,3,3,0,6,11,1,0.209396,50.0,2.597154,0.822017,1
0,575,0,0,8,3,11,0,1.060018,16.0,2.473152,0.015934,1
3,398,4,2,23,6,4,4,0.456487,6.0,3.587212,0.403418,1
4,429,4,0,7,2,1,3,0.570392,17.33333,4.962845,0.61708,1
2,585,1,1,2,5,4,1,0.453168,6.0,2.467376,0.022608,0
1,404,4,3,1,6,3,4,0.252919,48.0,0.703907,0.215842,1
3,692,1,3,0,1,7,2,0.810413,10.0,3.636547,0.32742,1
2,505,1,0,11,6,11,1,0.028471,11.0,4.088801,0.021845,0
2,458,1,0,21,2,11,2,0.690243,40.66667,4.264176,0.546691,1
4,662,3,1,12,6,10,2,0.594273,24.0,1.507245,0.630868,0
2,394,3,0,9,1,5,2,0.144281,65.0,2.55342,0.227522,1
1,672,4,2,16,7,12,1,0.165905,10.0,4.487528,0.543483,0
1,401,3,1,10,1,3,4,0.659226,8.0,4.323681,0.999127,1
0,625,4,3,4,2,2,0,0.312139,21.0,0.328419,0.886919,1
0,686,0,0,8,3,2,0,0.365738,0.888889,1.877292,0.065993,0
0,489,0,0,12,6,5,0,0.159156,4.444444,1.504218,0.143868,0
0,489,0,0,19,5,8,0,0.866483,6.222222,0.208344,0.556204,1
4,471,4,3,22,1,8,0,0.882672,50.0,4.65068,0.245201,1
0,421,3,0,10,7,12,0,0.819844,39.0,2.226861,0.080969,1
2,508,3,3,22,1,5,3,0.466034,6.0,3.571289,0.254554,0
0,590,1,2,3,6,2,1,0.533956,9.0,4.413989,0.061178,0
2,558,2,2,20,3,4,3,0.242276,86.0,0.850605,0.529912,1
4,550,4,1,10,6,7,0,0.172855,2.0,4.479216,0.49025,0
0,426,2,3,8,7,6,3,0.823001,23.0,3.621528,0.006326,1
3,392,2,3,6,7,10,3,0.798344,22.0,4.197962,0.482516,1
2,676,4,0,15,2,7,1,0.77736,25.33333,2.474179,0.519805,1
3,366,3,0,22,5,5,2,0.463359,9.0,0.167424,0.605704,1
0,484,4,1,22,6,2,3,0.864508,54.0,3.352579,0.9701,1
3,575,2,3,4,1,8,3,0.926232,15.0,1.872662,0.982692,1
3,652,3,0,5,1,12,0,0.328344,10.0,2.212079,0.526929,0
0,502,0,0,18,2,2,0,0.324694,10.66667,1.303156,0.950835,0
4,527,4,1,0,3,12,0,0.464263,12.0,2.664548,0.085166,0
3,452,4,1,15,6,8,4,0.179326,4.0,3.309671,0.531155,0
3,673,3,3,17,4,7,3,0.884003,52.0,3.633878,0.6789,1
4,637,0,1,23,3,3,0,0.337991,3.333333,4.084211,0.564729,0
3,399,0,0,12,1,4,1,0.576172,64.0,3.358031,0.230721,1
3,565,3,1,0,7,7,4,0.594719,15.0,4.017397,0.062658,0
3,488,1,2,9,6,4,2,0.514988,9.0,0.610746,0.386669,1
1,531,4,0,6,7,9,3,0.156526,4.0,4.384088,0.647642,0
4,419,4,0,4,1,7,3,0.991001,21.0,1.936395,0.991713,1
3,304,2,0,12,5,1,1,0.172603,33.0,2.643883,0.236533,1
0,389,0,0,21,3,1,0,0.851507,60.44444,1.084449,1.032514,1
2,444,2,3,15,4,4,2,0.791363,31.0,2.378586,0.068261,1
2,450,2,2,23,5,9,4,0.145164,19.0,1.427138,0.930989,0
3,265,0,0,19,4,4,3,0.933164,1.0,0.849755,0.832367,1
0,531,0,0,21,5,5,0,0.587759,65.77778,0.262237,0.023564,1
0,359,0,0,13,3,1,0,0.728883,61.33333,1.128497,0.335459,1
0,496,0,0,10,1,2,0,0.742186,12.44444,0.313152,0.057326,1
1,381,3,1,18,4,11,1,0.504955,0.0,1.224942,0.995506,1
0,321,0,0,22,3,4,0,0.242022,34.66667,0.33404,0.481325,1
4,495,4,0,1,4,12,0,0.751753,47.0,0.545606,0.662174,1
4,479,2,2,7,3,4,0,0.581786,23.0,4.412306,0.234191,0
0,509,0,0,12,5,11,0,0.218681,13.33333,1.885065,1.050453,0
1,659,2,0,6,3,10,3,0.700322,57.0,4.618796,0.274174,1
4,570,4,0,11,5,6,0,0.702763,6.0,3.220061,0.260215,0
0,697,0,0,7,1,6,0,0.648486,15.11111,2.109878,0.353925,0
4,469,4,3,15,5,8,2,0.090549,0.0,2.776493,0.462489,1
0,427,0,0,17,2,12,0,0.452644,4.444444,1.156575,0.020849,1
1,545,1,0,18,1,9,0,0.050924,56.0,2.842387,0.597838,1
1,685,4,2,3,7,1,2,0.477596,25.0,1.801127,0.031666,0
4,388,4,1,11,7,1,4,0.906447,32.66667,3.289862,0.539202,1
4,640,3,0,15,7,6,0,0.002253,19.0,4.685875,0.457885,0
4,547,2,0,20,6,4,0,0.266639,54.0,4.111767,0.242547,1
1,455,0,1,21,6,11,2,0.799859,23.0,2.31,0.329768,1
4,650,0,0,16,3,4,0,0.009861,0.0,4.969595,0.70566,0
0,380,0,0,3,3,1,0,0.110173,60.44444,2.463558,0.010797,1
3,566,3,2,19,2,9,0,0.610819,4.0,2.465503,0.316647,0
0,481,2,3,23,3,12,3,0.7892,11.33333,4.323199,0.680297,1
0,611,0,0,23,1,11,0,0.876505,16.88889,0.011926,0.171308,1
0,533,4,3,21,1,3,3,0.779578,1.0,0.333278,0.560386,1
3,609,1,0,23,7,5,4,0.361006,1.0,0.311947,0.168933,1
2,504,2,3,8,5,10,3,0.882724,43.0,3.865815,0.154762,1
4,456,3,0,4,4,1,1,0.012836,10.0,0.398896,0.77228,1
3,491,2,0,16,3,8,1,0.312189,15.0,0.085253,0.266525,1
4,518,0,3,16,2,3,3,0.337188,24.0,0.937094,0.375769,1
1,535,1,2,1,7,1,4,0.165571,14.0,1.731474,0.730018,0
3,568,4,2,1,6,10,0,0.336226,44.0,2.523503,0.17952,1
1,501,0,2,20,1,6,1,0.585884,64.0,0.327016,0.531737,1
3,567,0,3,22,1,1,3,0.520279,0.666667,2.694911,0.91782,0
3,721,1,3,6,1,3,3,0.319427,30.0,1.440307,0.553827,0
1,427,4,3,3,4,5,3,0.749328,11.0,1.371857,0.048846,1
2,600,3,0,12,4,4,0,0.714791,17.33333,4.109511,0.589697,0
0,431,4,0,19,3,7,2,0.280696,19.0,4.934618,0.090153,0
0,405,0,0,10,6,6,0,0.423228,10.66667,1.15966,0.31739,1
3,643,0,0,2,2,12,2,0.28752,2.0,1.808853,0.849675,0
4,409,2,2,1,4,3,4,0.128851,24.0,4.657241,0.011069,1
1,497,3,0,15,5,11,4,0.752782,3.0,2.502242,0.077013,0
4,419,2,3,2,4,8,3,0.046277,5.0,3.651768,0.363364,1
4,497,2,3,14,2,2,3,0.105305,11.0,1.012743,0.291864,1
0,389,3,2,16,3,7,0,0.825339,26.0,3.274426,0.157275,1
0,413,3,1,15,4,1,4,0.044009,6.0,3.324213,0.549422,1
0,712,3,0,19,1,2,1,0.664627,60.0,2.300919,0.519255,1
0,478,0,0,6,7,8,0,0.144475,8.0,0.674874,0.505822,1
0,491,3,0,15,5,12,4,0.786443,8.666667,4.159067,0.946654,1
0,648,0,0,4,5,1,3,0.912714,28.0,1.376591,0.280149,1
1,627,3,2,1,7,2,1,0.486843,61.0,3.49512,0.293324,1
3,412,2,0,0,3,12,1,0.804542,50.0,1.919928,0.140257,1
4,420,2,0,21,3,1,4,0.706411,6.0,2.362403,0.697288,1
0,444,2,0,12,4,5,1,0.795635,53.0,1.057013,0.321369,1
1,467,4,1,15,3,7,1,0.766775,24.0,3.2474,0.80274,0
0,491,0,0,2,6,6,0,0.599559,72.88889,1.214285,0.049146,1
3,469,4,3,14,1,6,0,0.960414,22.0,1.642297,0.993122,1
0,500,0,0,15,1,8,0,0.443533,36.44444,2.609014,0.285867,0
3,443,0,3,10,1,5,1,0.970487,25.0,4.911105,0.42011,1
2,655,3,1,18,6,10,4,0.583162,18.0,3.767457,0.777743,0
1,430,3,0,17,4,7,0,0.461611,2.0,4.919587,0.665331,1
2,502,4,1,20,4,3,0,0.657757,0.0,0.567753,0.778437,1
0,561,4,1,8,3,9,4,0.815839,1.0,4.961623,0.466332,1
0,567,2,0,7,4,10,0,0.394208,102.0,0.71778,0.916067,1
3,461,2,1,21,1,3,4,0.032954,4.0,2.077259,0.789941,0
4,609,3,2,18,2,6,0,0.708806,1.0,1.194738,0.309228,0
2,714,1,2,21,1,3,2,0.956167,7.333333,4.76923,0.94848,1
4,680,1,2,4,6,1,0,0.624987,17.33333,3.17895,0.961054,0
0,252,0,0,16,7,1,0,0.288414,78.22222,1.492819,0.466935,1
0,491,1,1,4,2,3,4,0.248243,24.0,4.987193,0.65196,0
4,433,2,0,13,3,4,0,0.909751,6.0,3.062131,0.814769,1
4,555,4,0,6,5,2,4,0.013562,55.33333,3.430799,0.817301,1
0,605,3,3,8,7,9,3,0.548747,1.0,0.223871,0.014124,1
